,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
1594,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24250886,"Hariri also met with U.S interim Ambassador Richard Jones, and the Swedish Ambassador Peter Semneby.",Consult,"Hariri tours Bekaa, says priority presidency; Hariri tours Bekaa, says priority presidency","(2016, 9, 3)",1,33.8889,35.4944,3,Beyrouth,Daily Star,5,Factiva,Sweden,Foreign Affairs (Sweden),"Executive,Government,Foreign Ministry",40516199,Lebanon,Saad Hariri,"Parties,Ideological,Center Right,International Religious,Elite,(National) Minor Party,Sunni",2016
1595,Damascus,Syria,2016-03-04,NULL,2016-03-04,ICEWS24250981,"He spoke shortly after French President Francois Hollande, after speaking with the leaders of Russia, Germany, Britain and Italy, he said that there was an agreement to take advantage of the truce to coordinate humanitarian aid and a process of transition in Syria – though he cautioned about advancing too quickly.",Consult,Time not ripe for Syria peace talks: opposition; Time not ripe for Syria peace talks: opposition,"(2016, 9, 3)",1,33.5102,36.2913,3,Dimashq,Daily Star,6,Factiva,France,François Hollande,"Executive Office,Elite,Government,Lower House,Legislative / Parliamentary,Executive",40516200,Italy,Italy,NULL,2016
1596,Damascus,Syria,2016-03-04,NULL,2016-03-04,ICEWS24250983,"He spoke shortly after French President Francois Hollande, after speaking with the leaders of Russia, Germany, Britain and Italy, he said that there was an agreement to take advantage of the truce to coordinate humanitarian aid and a process of transition in Syria – though he cautioned about advancing too quickly.",Consult,Time not ripe for Syria peace talks: opposition; Time not ripe for Syria peace talks: opposition,"(2016, 9, 3)",1,33.5102,36.2913,3,Dimashq,Daily Star,6,Factiva,Italy,Italy,NULL,40516200,France,François Hollande,"Executive Office,Elite,Government,Lower House,Legislative / Parliamentary,Executive",2016
1597,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24251031,"The minister had announced last month his intention to refer the case of Samaha to the ICC, while also calling on Canadian authorities to get involved.",Make an appeal or request,Rifi presents Samaha case to ICC chief prosecutor; Rifi presents Samaha case to ICC chief prosecutor,"(2016, 9, 3)",3,33.8889,35.4944,3,Beyrouth,Daily Star,3,Factiva,Lebanon,Michel Samaha,Government,40516207,Canada,Other Authorities / Officials (Canada),Government,2016
1598,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24251032,"In the case file, Rifi accused the regime of Syrian President Bashar Assad of “barbarically killing and targeting the Lebanese people with explosions to silence it.”",Accuse,Rifi presents Samaha case to ICC chief prosecutor; Rifi presents Samaha case to ICC chief prosecutor,"(2016, 9, 3)",-2,33.8889,35.4944,3,Beyrouth,Daily Star,4,Factiva,Lebanon,Ashraf Rifi,"Government,Judicial",40516207,Syria,Government (Syria),Government,2016
1599,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24251057,The letter was delivered Friday by the U.N. Special Coordinator for Lebanon Sigrid Kaag who visited Bassil at the Foreign Ministry.,Make a visit,U.N. chief allays Lebanon’s fears over refugee settlement; U.N. chief allays Lebanon’s fears over refugees,"(2016, 9, 3)",1.9,33.8889,35.4944,3,Beyrouth,Daily Star,2,Factiva,NULL,Sigrid Kaag,"Global,International Government Organization,Global Diplomatic IGOs",40516208,Lebanon,Gebran Bassil,"Executive,Foreign Ministry,Government",2016
1600,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24251059,The letter was delivered Friday by the U.N. Special Coordinator for Lebanon Sigrid Kaag who visited Bassil at the Foreign Ministry.,Host a visit,U.N. chief allays Lebanon’s fears over refugee settlement; U.N. chief allays Lebanon’s fears over refugees,"(2016, 9, 3)",2.8,33.8889,35.4944,3,Beyrouth,Daily Star,2,Factiva,Lebanon,Gebran Bassil,"Executive,Foreign Ministry,Government",40516208,NULL,Sigrid Kaag,"Global,International Government Organization,Global Diplomatic IGOs",2016
1601,Beirut,Lebanon,2016-03-04,NULL,2016-03-04,ICEWS24251058,Ban said he supported Bassil’s position to help Syrians return to their country once the fighting has stopped.,Praise or endorse,U.N. chief allays Lebanon’s fears over refugee settlement; U.N. chief allays Lebanon’s fears over refugees,"(2016, 9, 3)",3.4,33.8889,35.4944,3,Beyrouth,Daily Star,4,Factiva,South Korea,Ban Ki Moon,"Global,Elite,International Government Organization,Government,Global Diplomatic IGOs,Executive,Foreign Ministry",40516208,Lebanon,Gebran Bassil,"Executive,Foreign Ministry,Government",2016
1602,Kassab,Syria,2016-03-04,NULL,2016-03-04,ICEWS24250954,"Russia has been providing humanitarian assistance to some of the Syrian areas besieged by extremist forces, as well as assisting international coordination and aid agencies.",Provide humanitarian aid,Red Cross Praises Russia's Role in Humanitarian Aid Deliveries to Syria,"(2016, 9, 3)",7.4,35.9268,35.9911,3,Muhafazat al Ladhiqiyah,Unknown,5,Factiva,Russian Federation,Russia,NULL,40516282,Syria,Syria,NULL,2016
1603,Darayya,Syria,2016-03-04,NULL,2016-03-04,ICEWS24250955,"Across Syria, thousands have seized on the relative calm to stage protests.",Demonstrate or rally,"Without a Plan B, Syria truce is holding despite its flaws","(2016, 9, 3)",-6.5,33.4583,36.2326,3,Muhafazat Rif Dimashq,The Christian Science Monitor,3,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",40516322,NULL,Unspecified Actor,Unspecified,2016
1607,NULL,Syria,2016-03-04,NULL,2016-03-04,ICEWS24251169,"Kara-Mustapha expressed concern that by rebranding the refugees as economic migrants, the EU aims to alter the requirements of member states to provide asylum.",Make pessimistic comment,'Inhumane': Europe Yanks Welcome Mat Out From Under Its War Refugees,"(2016, 9, 3)",-0.4,33.5102,36.2913,3,NULL,Unknown,5,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",40516472,NULL,European Union,"International Government Organization,Regional,Regional Diplomatic IGOs",2016
1616,Tadmur,Syria,2016-03-04,NULL,2016-03-04,ICEWS24251468,The Observatory said the rebel fighters who took the crossing crossed into Syria from Jordan.,Make statement,Syrian rebels seize Iraq border crossing from Islamic State -monitor,"(2016, 9, 3)",0,34.5608,38.2805,3,Muhafazat Hims,Reuters News,5,Factiva,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",40517121,Jordan,Combatant (Jordan),Unidentified Forces,2016
1622,NULL,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24251750,"'We are deeply sorry about what happened,' Prime Minister Nechirvan Barzani of the Kurdistan Regional Government told Charg' d'Affaires Elmer Cato during a meeting at the regional capital where he also conveyed his condolences and solidarity with the Philippine Government and the Filipino people.",Make empathetic comment,Kurdistan PM vows justice for 13 Filipino hotel fire victims,"(2016, 9, 3)",3.4,36.2267,44.7611,3,Kurdistan,PNA (Philippines News Agency),2,Factiva,Iraq,Nechervan Barzani,"International Ethnic,Government,International Religious,Sunni,Kurd (Ethnic Group),Provincial,Local,Executive Office,Executive",40517749,Philippines,Government (Philippines),Government,2016
1623,NULL,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24251751,"'We are deeply sorry about what happened,' Prime Minister Nechirvan Barzani of the Kurdistan Regional Government told Charg' d'Affaires Elmer Cato during a meeting at the regional capital where he also conveyed his condolences and solidarity with the Philippine Government and the Filipino people.",Make empathetic comment,Kurdistan PM vows justice for 13 Filipino hotel fire victims,"(2016, 9, 3)",3.4,36.2267,44.7611,3,Kurdistan,PNA (Philippines News Agency),2,Factiva,Iraq,Nechervan Barzani,"International Ethnic,Government,International Religious,Sunni,Kurd (Ethnic Group),Provincial,Local,Executive Office,Executive",40517749,Philippines,Citizen (Philippines),"General Population / Civilian / Social,Social",2016
1624,NULL,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24251752,"'We are deeply sorry about what happened,' Prime Minister Nechirvan Barzani of the Kurdistan Regional Government told Charg' d'Affaires Elmer Cato during a meeting at the regional capital where he also conveyed his condolences and solidarity with the Philippine Government and the Filipino people.",Praise or endorse,Kurdistan PM vows justice for 13 Filipino hotel fire victims,"(2016, 9, 3)",3.4,36.2267,44.7611,3,Kurdistan,PNA (Philippines News Agency),2,Factiva,Iraq,Nechervan Barzani,"International Ethnic,Government,International Religious,Sunni,Kurd (Ethnic Group),Provincial,Local,Executive Office,Executive",40517749,Philippines,Government (Philippines),Government,2016
1625,NULL,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24251753,"'We are deeply sorry about what happened,' Prime Minister Nechirvan Barzani of the Kurdistan Regional Government told Charg' d'Affaires Elmer Cato during a meeting at the regional capital where he also conveyed his condolences and solidarity with the Philippine Government and the Filipino people.",Praise or endorse,Kurdistan PM vows justice for 13 Filipino hotel fire victims,"(2016, 9, 3)",3.4,36.2267,44.7611,3,Kurdistan,PNA (Philippines News Agency),2,Factiva,Iraq,Nechervan Barzani,"International Ethnic,Government,International Religious,Sunni,Kurd (Ethnic Group),Provincial,Local,Executive Office,Executive",40517749,Philippines,Citizen (Philippines),"General Population / Civilian / Social,Social",2016
1626,Ramadi,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24252190,The UN team said on Friday the city's main hospital and train station had been destroyed along with thousands of other buildings.,Make statement,UN: Destruction of Ramadi worse than anywhere in Iraq,"(2016, 9, 3)",0,33.4206,43.3078,3,Muhafazat al Anbar,Al Jazeera English,3,Factiva,NULL,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",40518869,Iraq,Healthcare Facility (Iraq),"Social,Medical / Health",2016
1627,Ramadi,Iraq,2016-03-04,NULL,2016-03-04,ICEWS24252191,The UN team said on Friday the city's main hospital and train station had been destroyed along with thousands of other buildings.,Make statement,UN: Destruction of Ramadi worse than anywhere in Iraq,"(2016, 9, 3)",0,33.4206,43.3078,3,Muhafazat al Anbar,Al Jazeera English,3,Factiva,NULL,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",40518869,Iraq,Iraq,NULL,2016
1642,Cairo,Egypt,2016-03-05,NULL,2016-03-05,ICEWS24251852,"For his part, the Saudi Crown Prince renewed Riyadh's support to Cairo in combating terrorism.",Praise or endorse,"Egypt, Saudi Arabia Sign MOU On Civil Defense Cooperation","(2016, 9, 3)",3.4,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,4,Factiva,Saudi Arabia,Royal Administration (Saudi Arabia),Government,40518179,Egypt,Domestic Affairs (Egypt),"Government,Executive,Interior / Home Ministry",2016
1643,Riyadh,Saudi Arabia,2016-03-05,NULL,2016-03-05,ICEWS24251922,"All Arab League foreign ministers castigated Iran for the attack, except Lebanon's Gibran Bassil, son-in-law of Michel Aoun, Christian partner of the Shia Hizbullah movement.",Criticize or denounce,Saudis exert political and economic pressure on Lebanon over row,"(2016, 9, 3)",-2,24.6877,46.7219,3,Mintaqat ar Riyad,Irish Times,4,Factiva,NULL,Arab League,"Regional Diplomatic IGOs,Regional,International Government Organization",40518397,Iran,Iran,NULL,2016
1649,NULL,Qatar,2016-03-05,NULL,2016-03-05,ICEWS24252342,"Commenting on the challenges confronting airlines, Demuren described the recent Bilateral Air Services Agreement (BASA) signed with Qatar by President Muhammadu Buhari as good politics but said, at the end of the day, it is bad economics for the country, because Nigeria cannot reciprocate the frequency given Qatar Airways to fly into Nigeria.",Sign formal agreement,'Political Interference Hinder Air Transport Safety Regulation in Nigeria',"(2016, 9, 3)",8,25.2793,51.5224,3,NULL,All Africa,6,Factiva,Qatar,Qatar,NULL,40519252,Nigeria,Muhammadu Buhari,"Government,Center Left,International Religious,Ideological,(National) Minor Party,Executive Office,International Ethnic,Executive,Muslim,(National) Major Party,Parties,Fulani / Fulbe,Elite,Far Right",2016
1651,Damascus,Syria,2016-03-05,NULL,2016-03-05,ICEWS24252610,"On Friday, a court in Turkey jailed two Syrian men, Mufawaka Alabash and Asem Alfrhad, for smuggling but acquitted them on charges of negligent homicide, CNN reported.",Ease administrative sanctions,Two Syrians jailed over drowning of Syrian toddler Aylan,"(2016, 9, 3)",5,33.5102,36.2913,3,Dimashq,Indo-Asian News Service,2,Factiva,Turkey,Turkey,NULL,40519826,Syria,Men (Syria),"Social,General Population / Civilian / Social",2016
1652,Damascus,Syria,2016-03-05,NULL,2016-03-05,ICEWS24252611,"On Friday, a court in Turkey jailed two Syrian men, Mufawaka Alabash and Asem Alfrhad, for smuggling but acquitted them on charges of negligent homicide, CNN reported.","Arrest, detain, or charge with legal action",Two Syrians jailed over drowning of Syrian toddler Aylan,"(2016, 9, 3)",-5,33.5102,36.2913,3,Dimashq,Indo-Asian News Service,2,Factiva,Turkey,Turkey,NULL,40519826,Syria,Men (Syria),"Social,General Population / Civilian / Social",2016
1653,Damascus,Syria,2016-03-05,NULL,2016-03-05,ICEWS24252612,"On Friday, a court in Turkey jailed two Syrian men, Mufawaka Alabash and Asem Alfrhad, for smuggling but acquitted them on charges of negligent homicide, CNN reported.","Arrest, detain, or charge with legal action",Two Syrians jailed over drowning of Syrian toddler Aylan,"(2016, 9, 3)",-5,33.5102,36.2913,3,Dimashq,Indo-Asian News Service,2,Factiva,Turkey,Turkey,NULL,40519826,Turkey,Citizen (Turkey),"General Population / Civilian / Social,Social",2016
1659,Ramadi,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252808,"The forces were able to repulse the attack and kill 17 fighters,' Ismail Mahlawi told the Alsumaria network.",Use conventional military force,"Iraqi Forces Kill 17 Fighters, Repel IS Attack East of Ramadi - Reports","(2016, 9, 3)",-10,33.4206,43.3078,3,Muhafazat al Anbar,Unknown,3,Factiva,Iraq,Military (Iraq),"Military,Government",40520356,Iraq,Combatant (Iraq),Unidentified Forces,2016
1660,Arbil,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252776,"BasNews has learned that the crew were immediately taken out of the scene, and several US troops arrived in the area to protect the failed plane.",Make a visit,US-led coalition plane makes emergency landing near Iraq's Arbil - website,"(2016, 9, 3)",1.9,36.1926,44.0106,3,Muhafazat Arbil,BBC Monitoring Newsfile,6,Factiva,United States,Military (United States),"Military,Government",40520364,Iraq,Iraq,NULL,2016
1661,Arbil,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252777,"BasNews has learned that the crew were immediately taken out of the scene, and several US troops arrived in the area to protect the failed plane.",Occupy territory,US-led coalition plane makes emergency landing near Iraq's Arbil - website,"(2016, 9, 3)",-9.5,36.1926,44.0106,3,Muhafazat Arbil,BBC Monitoring Newsfile,6,Factiva,United States,United States,NULL,40520364,Iraq,Iraq,NULL,2016
1662,Arbil,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252778,"BasNews has learned that the crew were immediately taken out of the scene, and several US troops arrived in the area to protect the failed plane.",Host a visit,US-led coalition plane makes emergency landing near Iraq's Arbil - website,"(2016, 9, 3)",2.8,36.1926,44.0106,3,Muhafazat Arbil,BBC Monitoring Newsfile,6,Factiva,Iraq,Iraq,NULL,40520364,United States,Military (United States),"Military,Government",2016
1681,Ramadi,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252919,"An Al-Anbar Operations Command source revealed on 5 March the arrival of military reinforcements to the northern axis of the province's capital city of Al-Ramadi (110 km west of Baghdad) to back the forces that are 'purging' the area from the so-called Islamic State militant group (IS, also ISIS/ISIL), private Al-Mada Press news website reported.",Praise or endorse,Iraq deploys military reinforcements to northern Ramadi,"(2016, 9, 3)",3.4,33.4206,43.3078,3,Muhafazat al Anbar,BBC Monitoring Newsfile,1,Factiva,Iraq,Iraq,NULL,40520660,Iraq,Military (Iraq),"Government,Military",2016
1682,Beirut,Lebanon,2016-03-05,NULL,2016-03-05,ICEWS24252823,Jubeir also said Saudi Arabia will take delivery of French arms it originally ordered for Lebanon.,Make statement,"Saudi foreign minister says Assad should leave sooner, not later","(2016, 9, 3)",0,33.8889,35.4944,3,Beyrouth,Reuters News,5,Factiva,Saudi Arabia,Adel al-Jubeir,"Government,Foreign Ministry,Executive",40520671,Saudi Arabia,Saudi Arabia,NULL,2016
1683,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24252833,"IS fighters meanwhile attacked the government's supply route to the contested northern city of Aleppo killing between 15 and 20 soldiers, according to various reports.",Use unconventional violence,Syria rebels take border crossing from IS,"(2016, 9, 3)",-9,36.2012,37.1612,3,Muhafazat Halab,Associated Press Newswires,6,Factiva,Syria,Combatant (Syria),Unidentified Forces,40520681,Syria,Government (Syria),Government,2016
1684,Ramadi,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252906,"MOSCOW (Sputnik) - Iraqi armed forces killed 17 Islamic State (ISIL, or Daesh in Arabic) jihadist group fighters in rebuffing an Daesh assault on army positions east of Ramadi, the Anbar province head of military operations told Iraqi media on Saturday.",Reject,"Iraqi Forces Kill 17 Fighters, Repel Daesh Attack East of Ramadi","(2016, 9, 3)",-4,33.4206,43.3078,3,Muhafazat al Anbar,Unknown,2,Factiva,Iraq,Military (Iraq),"Government,Military",40520683,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,International Religious,Ideological,Sunni,Muslim,Dissident,Insurgents",2016
1685,Ramadi,Iraq,2016-03-05,NULL,2016-03-05,ICEWS24252907,"The forces were able to repulse the attack and kill 17 fighters,' Ismail Mahlawi told the Alsumaria network.",Use conventional military force,"Iraqi Forces Kill 17 Fighters, Repel Daesh Attack East of Ramadi","(2016, 9, 3)",-10,33.4206,43.3078,3,Muhafazat al Anbar,Unknown,4,Factiva,Iraq,Military (Iraq),"Government,Military",40520683,Iraq,Combatant (Iraq),Unidentified Forces,2016
1686,Azaz,Syria,2016-03-05,NULL,2016-03-05,ICEWS24252837,"And just in front here's another small village that YPG say Al-Nusra uses for training,” Phelan said.",Make statement,Syrian Kurds: Turkey 'Protects & Supplies' Al-Nusra Camps at Border,"(2016, 9, 3)",0,36.5866,37.0463,3,Muhafazat Halab,FARS News Agency,6,Factiva,Syria,People's Protection Units,"Dissident,Separatists",40520693,Syria,Jabhat al-Nusra,"Dissident,Radicals / Extremists / Fundamentalists",2016
1692,Cairo,Egypt,2016-03-05,NULL,2016-03-05,ICEWS24253069,Tourism Minister Hesham Zazou said Saturday that the government is 'extremely keen to get to the bottom of what had happened to him.',Make statement,Egypt's Tourism Ministry holds memorial for slain Italian,"(2016, 9, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,Associated Press Newswires,2,Factiva,Egypt,Ministry of Tourism (Egypt),"Executive,Government,Tourism Ministry",40520890,Egypt,Government (Egypt),Government,2016
1693,NULL,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253133,"PARIS: Saudi Foreign Minister Adel al-Jubeir said on Saturday that Syrian President Bashar al-Assad must leave at the beginning of a political transition, not at the end.",Demand,"Saudi foreign minister says Assad should leave sooner, not later","(2016, 9, 3)",-5,33.5102,36.2913,3,NULL,Channel NewsAsia,1,Factiva,Saudi Arabia,Adel al-Jubeir,"Government,Executive,Foreign Ministry",40520903,Syria,Bashar al-Assad,"Religious Minority,Social,(National) Major Party,Parties,National Ethnic Minority,National Religious,Shia,National Ethnic,Executive,Executive Office,Ideological,International Religious,Government,Far Right",2016
1694,Beirut,Lebanon,2016-03-05,NULL,2016-03-05,ICEWS24253132,Jubeir also said Saudi Arabia will take delivery of French arms it originally ordered for Lebanon.,Make statement,"Saudi foreign minister says Assad should leave sooner, not later","(2016, 9, 3)",0,33.8889,35.4944,3,Beyrouth,Channel NewsAsia,5,Factiva,Saudi Arabia,Adel al-Jubeir,"Government,Executive,Foreign Ministry",40520903,Saudi Arabia,Saudi Arabia,NULL,2016
1710,Latakia,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253286,"According to the Focus news magazine, the report revealed that 40 Russian fighter jets deployed at a base in Syria's province of Latakia carried out up to 75 flights per day, constantly launching accurate and effective strikes against targets of the Islamic State (IS) militant group, which is outlawed in Russia and several other countries.",Mobilize or increase armed forces,NATO 'Secret' Report Reveals Russia Outperforms Alliance in Anti-Terror Fight in Syria,"(2016, 9, 3)",-7.2,35.5317,35.7901,3,Muhafazat al Ladhiqiyah,Unknown,2,Factiva,Russian Federation,Fighter Bomber (Russia),"Military,Government",40521232,Russian Federation,Russia,NULL,2016
1711,Al Qamishli,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253305,"BEIRUT (Reuters) - A official from the Kurdish YPG militia said on Saturday the Turkish army had fired on YPG members near Qamishli city in northeast Syria, close to the Turkish border.",Make statement,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",0,37.0522,41.2314,3,Muhafazat al Hasakah,Reuters News,1,Factiva,Syria,Militia (People's Protection Units),"Separatists,Dissident",40521255,Turkey,Turkish Army,"Army,Military,Government",2016
1712,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253306,"The YPG has been an important partner for the U.S.-led coalition fighting Islamic State in Syria, but has also been fighting Syrian insurgent groups in northwestern Syria near Aleppo in recent weeks.",Use conventional military force,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",-10,36.2012,37.1612,3,Muhafazat Halab,Reuters News,5,Factiva,Syria,People's Protection Units,"Separatists,Dissident",40521255,Syria,Insurgency (Syria),"Dissident,Rebel",2016
1713,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253307,"The YPG has been an important partner for the U.S.-led coalition fighting Islamic State in Syria, but has also been fighting Syrian insurgent groups in northwestern Syria near Aleppo in recent weeks.",Use conventional military force,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",-10,36.2012,37.1612,3,Muhafazat Halab,Reuters News,5,Factiva,Syria,Syria,NULL,40521255,Syria,People's Protection Units,"Separatists,Dissident",2016
1714,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253308,"The YPG has been an important partner for the U.S.-led coalition fighting Islamic State in Syria, but has also been fighting Syrian insurgent groups in northwestern Syria near Aleppo in recent weeks.",Use unconventional violence,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",-9,36.2012,37.1612,3,Muhafazat Halab,Reuters News,5,Factiva,Syria,Insurgency (Syria),"Dissident,Rebel",40521255,Syria,People's Protection Units,"Separatists,Dissident",2016
1715,Tadmur,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253292,The Russian warplanes bombed the oil transport routes used by the ISIL near the ancient city of Palmyra (Tadmur) and al-Sakhanah; these roads flow through Raqqa and Aleppo provinces before reaching the Turkish border.,Employ aerial weapons,Syria: Russian Air Force Targets Militants' Oil Tankers in Homs Province,"(2016, 9, 3)",-10,34.5608,38.2805,3,Muhafazat Hims,FARS News Agency,2,Factiva,Russian Federation,Russia,NULL,40521266,Iran,Iran,NULL,2016
1716,Tadmur,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253289,"The Russian Air Force specifically struck the ISIL positions at the villages of Rasm Al-‘Arnab and Wadi al-Abyadh, destroying several oil supply trucks and a command-and-control center.",Use conventional military force,Syria: Russian Air Force Targets Militants' Oil Tankers in Homs Province,"(2016, 9, 3)",-10,34.5608,38.2805,3,Muhafazat Hims,FARS News Agency,3,Factiva,Russian Federation,Russian Air Force,"Military,Government,Air Force",40521266,Syria,Syria,NULL,2016
1717,Homs,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253290,"On Friday, The Syrian Army troops and their popular allies continued to advance against the ISIL terrorists Southeast of Homs province and seized one more key village in the region.",Occupy territory,Syria: Russian Air Force Targets Militants' Oil Tankers in Homs Province,"(2016, 9, 3)",-9.5,34.7268,36.7234,3,Muhafazat Hims,FARS News Agency,4,Factiva,Syria,Military (Syria),"Government,Military",40521266,Syria,Syria,NULL,2016
1718,Homs,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253291,"On Friday, The Syrian Army troops and their popular allies continued to advance against the ISIL terrorists Southeast of Homs province and seized one more key village in the region.",Occupy territory,Syria: Russian Air Force Targets Militants' Oil Tankers in Homs Province,"(2016, 9, 3)",-9.5,34.7268,36.7234,3,Muhafazat Hims,FARS News Agency,4,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",40521266,Syria,Syria,NULL,2016
1719,Latakia,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253264,"On Wednesday, the Syrian army and popular forces continued their advances in Lattakia province, and seized back several strategic villages and a key height in the coastal province.",Occupy territory,"Syrian Army, Allies Advance Significantly against Militants at Lattakia-Idlib Border","(2016, 9, 3)",-9.5,35.5317,35.7901,3,Muhafazat al Ladhiqiyah,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",40521268,Syria,Syria,NULL,2016
1720,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253328,"The Syrian Democratic Forces (SDF) and the Kurdish People's Protection Units” (YPG) backed by the popular forces inflicted heavy losses on the militants in Aleppo province, killing scores of militants and injuring many more in heavy clashes.",Use conventional military force,Syria in Last 24 Hours: Army Destroys Militants' Defense Lines in Aleppo Province,"(2016, 9, 3)",-10,36.2012,37.1612,3,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",40521269,Syria,Militant (Syria),Unidentified Forces,2016
1721,Tadmur,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253251,"Meanwhile, to the Northeast of al-Dawa, the army soldiers imposed full control over the small hilltop of Tal Halawa near Palmyra.",Impose administrative sanctions,Syria: Gov't Forces Capture More Lands in Homs Province,"(2016, 9, 3)",-5,34.5608,38.2805,3,Muhafazat Hims,FARS News Agency,3,Factiva,Syria,Military (Syria),"Government,Military",40521270,Benin,Benin,NULL,2016
1722,Tadmur,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253252,"Meanwhile, to the Northeast of al-Dawa, the army soldiers imposed full control over the small hilltop of Tal Halawa near Palmyra.",Impose administrative sanctions,Syria: Gov't Forces Capture More Lands in Homs Province,"(2016, 9, 3)",-5,34.5608,38.2805,3,Muhafazat Hims,FARS News Agency,3,Factiva,Syria,Military (Syria),"Government,Military",40521270,Syria,Syria,NULL,2016
1723,Al Qamishli,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253260,"BEIRUT: A official from the Kurdish YPG militia said on Saturday the Turkish army had fired on YPG members near Qamishli city in northeast Syria, close to the Turkish border.",Make statement,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",0,37.0522,41.2314,3,Muhafazat al Hasakah,Channel NewsAsia,1,Factiva,Syria,Militia (People's Protection Units),"Separatists,Dissident",40521291,Turkey,Turkish Army,"Army,Military,Government",2016
1724,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253261,"The YPG has been an important partner for the U.S.-led coalition fighting Islamic State in Syria, but has also been fighting Syrian insurgent groups in northwestern Syria near Aleppo in recent weeks.",Use conventional military force,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",-10,36.2012,37.1612,3,Muhafazat Halab,Channel NewsAsia,5,Factiva,Syria,People's Protection Units,"Separatists,Dissident",40521291,Syria,Insurgency (Syria),"Dissident,Rebel",2016
1725,Aleppo,Syria,2016-03-05,NULL,2016-03-05,ICEWS24253262,"The YPG has been an important partner for the U.S.-led coalition fighting Islamic State in Syria, but has also been fighting Syrian insurgent groups in northwestern Syria near Aleppo in recent weeks.",Use conventional military force,Kurdish YPG says Turkish troops fired on it in northeast Syria,"(2016, 9, 3)",-10,36.2012,37.1612,3,Muhafazat Halab,Channel NewsAsia,5,Factiva,Syria,Syria,NULL,40521291,Syria,People's Protection Units,"Separatists,Dissident",2016
